qid,docno,score,rank,orig_score,kg_score,alpha
10,4142,0.4700250267982483,16,0.2208137810230255,0.6361658573150635,0.4
10,4149,0.46876839399337766,17,0.2715619802474975,0.6002393364906311,0.4
10,2892,0.4679860949516296,18,0.3351272344589233,0.5565586686134338,0.4
10,2853,0.4664710879325866,19,0.3054828643798828,0.5737965703010559,0.4
10,4903,0.45903105735778804,20,0.3133104145526886,0.5561781525611877,0.4
10,4905,0.45356596708297725,21,0.2926785051822662,0.5608242750167847,0.4
10,4441,0.4533341765403748,22,0.2294317185878753,0.602602481842041,0.4
10,4155,0.4517413020133972,23,0.2259194552898407,0.6022891998291016,0.4
10,4141,0.44484935998916625,24,0.2602341473102569,0.5679261684417725,0.4
10,4442,0.4427347421646118,25,0.2504300475120544,0.5709378719329834,0.4
10,4153,0.4311150074005127,26,0.2235545516014099,0.5694886445999146,0.4
10,4446,0.41873577833175657,27,0.2098271548748016,0.5580081939697266,0.4
10,5563,0.41680054664611815,28,0.2563890516757965,0.5237415432929993,0.4
10,4851,0.41608364582061763,29,0.2870994508266449,0.5020731091499329,0.4
10,4906,0.4073054909706116,30,0.2644802927970886,0.5025222897529602,0.4
10,5560,0.4042121529579163,31,0.2700500786304474,0.4936535358428955,0.4
10,5488,0.40378183126449585,32,0.2539656162261963,0.5036593079566956,0.4
10,4145,0.40255493521690366,33,0.2900570631027221,0.47755351662635803,0.4
10,4904,0.4014258325099945,34,0.2679514586925506,0.4904087483882904,0.4
10,3668,0.3952646493911743,35,0.2805387377738952,0.47174859046936035,0.4
10,4440,0.3870219051837921,36,0.2405530512332916,0.4846678078174591,0.4
10,3660,0.3818543791770935,37,0.2436290085315704,0.4740046262741089,0.4
10,4911,0.37046014666557314,38,0.2520301043987274,0.4494135081768036,0.4
10,4909,0.3480879068374634,39,0.2282556146383285,0.4279761016368866,0.4
10,4855,0.3417809545993805,40,0.2399439513683319,0.4096722900867462,0.4
10,4910,0.3407769322395324,41,0.2037068605422973,0.4321569800376892,0.4
10,4448,0.33501937985420227,42,0.2123435884714126,0.416803240776062,0.4
10,2852,0.33193420171737675,43,0.312806099653244,0.34468626976013184,0.4
10,5321,0.3107573628425598,44,0.2173998057842254,0.3729957342147827,0.4
10,4850,0.2970390975475311,45,0.3098640441894531,0.28848913311958313,0.4
10,5491,0.2940553784370422,46,0.2234101593494415,0.3411521911621094,0.4
10,5558,0.28023571968078614,47,0.2292337566614151,0.3142370283603668,0.4
10,2854,0.2788604736328125,48,0.2491334080696106,0.29867851734161377,0.4
10,3014,0.27053297162055967,49,0.2520350813865661,0.28286489844322205,0.4
10,2891,0.2703703999519348,50,0.2124709486961364,0.30897003412246704,0.4
11,3802,0.8918450683355331,1,0.6627573370933533,0.9322723150253296,0.15
11,3806,0.8512096732854842,2,0.5744951963424683,0.9000416398048401,0.15
11,4340,0.8148407846689224,3,0.5899708271026611,0.8545237183570862,0.15
11,5090,0.8070610165596007,4,0.5452074408531189,0.8532704710960388,0.15
11,5091,0.805183720588684,5,0.5091739296913147,0.8574207425117493,0.15
